station;termin;nat_abbr;dv1towz0;fk1towz0;fu3towz0;fu3towz1;gre000z0;sre000z0;ta1tows0;tdetows0;uretows0
392;20230116133000;UEB;222;14.1;50.4;61.6;134;0;0.6;-5.3;64.5
392;20230116134000;UEB;225;13.8;49.7;57.6;154;0;1.4;-4.8;63.3
392;20230116135000;UEB;226;13.5;48.6;60.5;128;0;1.3;-5.1;62.3
392;20230116140000;UEB;222;14.6;52.6;64.4;89;0;0.7;-5.7;62.4
392;20230116141000;UEB;221;16.6;59.8;70.9;89;0;1.5;-5.1;61.5
392;20230116142000;UEB;216;16.2;58.3;72.0;101;0;1.6;-6.1;56.6
392;20230116143000;UEB;213;14.8;53.3;60.8;106;1;1.7;-6.3;55.1
392;20230116144000;UEB;217;15.2;54.7;62.6;186;3;1.6;-4.9;62.0
392;20230116145000;UEB;224;16.0;57.6;71.3;191;6;1.8;-4.6;62.4
392;20230116150000;UEB;229;16.8;60.1;77.0;82;0;1.7;-4.5;63.2
392;20230116151000;UEB;230;15.8;56.9;81.0;51;0;1.3;-4.4;65.9
392;20230116152000;UEB;233;17.8;63.7;94.0;38;0;1.6;-4.2;65.5
392;20230116153000;UEB;232;17.2;61.2;87.1;24;0;1.5;-3.6;68.6
392;20230116154000;UEB;232;17.1;61.2;85.7;11;0;1.3;-3.3;71.5
392;20230116155000;UEB;230;15.9;56.9;88.2;10;0;1.3;-3.5;70.3
392;20230116160000;UEB;231;18.8;67.3;87.5;9;0;1.2;-3.5;70.8
392;20230116161000;UEB;229;18.5;66.2;96.1;5;0;1.2;-3.5;70.6
392;20230116162000;UEB;230;20.9;74.9;99.4;4;0;1.2;-3.8;69.0
392;20230116163000;UEB;227;17.1;61.2;86.8;4;0;1.0;-4.0;69.4
392;20230116164000;UEB;227;16.6;59.4;83.9;4;0;1.1;-4.3;67.3
392;20230116165000;UEB;227;18.2;65.2;96.5;4;0;1.2;-4.5;65.9
392;20230116170000;UEB;227;19.4;69.5;94.0;4;0;1.2;-4.5;65.8
392;20230116171000;UEB;230;19.0;67.7;98.3;4;0;1.2;-4.3;66.7
392;20230116172000;UEB;233;19.6;70.2;94.0;4;0;1.1;-4.2;67.6
392;20230116173000;UEB;244;16.8;59.8;82.1;4;0;0.8;-3.7;71.7
392;20230116174000;UEB;230;15.1;54.0;82.4;4;0;0.8;-4.1;69.8
392;20230116175000;UEB;232;17.0;60.8;77.4;4;0;0.9;-4.8;65.7
392;20230116180000;UEB;232;15.2;54.4;70.2;4;0;0.8;-4.8;66.3
392;20230116181000;UEB;232;14.5;51.8;65.9;4;0;0.9;-4.8;65.7
392;20230116182000;UEB;241;13.4;47.5;67.3;4;0;0.4;-4.0;72.2
392;20230116183000;UEB;249;12.1;43.6;59.0;4;0;0.0;-3.4;78.1
392;20230116184000;UEB;246;11.7;41.8;51.5;4;0;-0.1;-3.0;80.6
392;20230116185000;UEB;232;13.7;49.0;68.8;4;0;0.6;-4.8;67.3
392;20230116190000;UEB;228;15.8;56.5;80.6;4;0;0.6;-4.7;67.6
392;20230116191000;UEB;241;12.8;45.7;60.5;5;0;0.1;-4.1;73.3
392;20230116192000;UEB;235;13.3;47.9;58.0;4;0;-0.2;-3.5;78.4
392;20230116193000;UEB;238;15.2;54.4;63.4;4;0;0.3;-4.0;72.7
392;20230116194000;UEB;235;16.9;60.8;72.7;4;0;0.3;-4.3;71.4
392;20230116195000;UEB;234;14.9;53.3;68.0;4;0;0.2;-4.5;70.4
392;20230116200000;UEB;233;14.2;50.8;67.3;4;0;0.2;-4.9;68.5
392;20230116201000;UEB;231;12.6;45.0;60.8;4;0;0.1;-4.6;70.5
392;20230116202000;UEB;228;10.9;39.2;51.5;4;0;-0.3;-4.2;74.7
392;20230116203000;UEB;228;10.6;37.8;47.9;4;0;-0.3;-4.2;75.1
392;20230116204000;UEB;233;10.1;36.4;45.4;4;0;-0.5;-3.9;77.8
392;20230116205000;UEB;234;12.0;42.8;60.1;5;0;-1.0;-3.4;84.0
392;20230116210000;UEB;236;12.2;43.9;57.6;5;0;-1.1;-2.6;89.8
392;20230116211000;UEB;237;13.8;49.3;65.2;5;0;-1.2;-2.1;93.9
392;20230116212000;UEB;255;12.6;45.0;59.8;5;0;-1.6;-2.1;96.7
392;20230116213000;UEB;247;12.1;43.2;51.8;4;0;-1.4;-2.0;95.7
392;20230116214000;UEB;250;11.2;40.0;55.1;4;0;-1.3;-2.3;93.1
392;20230116215000;UEB;241;10.7;38.5;44.6;4;0;-1.2;-2.1;93.9
392;20230116220000;UEB;233;10.4;37.1;48.2;4;0;-1.4;-2.0;95.5
392;20230116221000;UEB;233;10.3;37.1;50.4;4;0;-1.5;-2.1;95.5
392;20230116222000;UEB;238;11.8;42.1;54.0;4;0;-1.6;-2.6;93.0
392;20230116223000;UEB;237;13.7;49.3;57.2;4;0;-1.3;-2.8;89.7
392;20230116224000;UEB;236;13.8;49.7;55.4;4;0;-1.1;-3.4;84.3
392;20230116225000;UEB;238;13.7;49.3;55.4;4;0;-1.1;-3.7;82.2
392;20230116230000;UEB;240;13.3;47.9;52.9;4;0;-1.3;-3.4;85.5
392;20230116231000;UEB;236;11.9;42.5;48.2;4;0;-1.3;-3.4;85.3
392;20230116232000;UEB;233;12.2;43.9;51.8;4;0;-1.2;-3.6;83.4
392;20230116233000;UEB;230;11.6;41.8;52.9;4;0;-1.2;-3.8;82.4
392;20230116234000;UEB;226;12.7;45.7;54.7;4;0;-1.1;-3.8;81.8
392;20230116235000;UEB;225;12.8;46.1;58.3;4;0;-1.0;-4.1;79.2
392;20230117000000;UEB;228;11.6;41.8;49.7;4;0;-0.8;-4.5;76.2
392;20230117001000;UEB;231;12.0;43.2;51.1;4;0;-0.8;-4.5;75.7
392;20230117002000;UEB;231;11.7;42.1;48.2;4;0;-0.9;-4.4;77.3
392;20230117003000;UEB;232;12.0;43.2;54.7;4;0;-1.0;-4.3;78.1
392;20230117004000;UEB;231;12.1;43.6;50.0;5;0;-1.1;-4.2;79.7
392;20230117005000;UEB;231;12.0;43.2;50.4;4;0;-1.1;-4.2;79.3
392;20230117010000;UEB;233;11.9;42.8;48.6;4;0;-1.2;-4.1;80.4
392;20230117011000;UEB;232;11.3;40.7;46.8;4;0;-1.2;-4.1;80.4
392;20230117012000;UEB;235;11.2;40.0;49.3;4;0;-1.2;-4.2;80.2
392;20230117013000;UEB;233;10.3;37.1;45.4;4;0;-1.2;-4.2;80.3
392;20230117014000;UEB;233;10.3;36.7;46.1;4;0;-1.2;-4.0;81.3
392;20230117015000;UEB;238;10.5;37.8;43.9;4;0;-1.3;-4.0;81.7
392;20230117020000;UEB;245;10.9;39.2;47.5;4;0;-1.3;-4.5;79.0
392;20230117021000;UEB;245;10.5;37.8;45.4;4;0;-1.4;-4.1;82.0
392;20230117022000;UEB;245;11.1;40.0;45.4;4;0;-1.4;-4.0;82.3
392;20230117023000;UEB;245;11.1;40.0;43.9;4;0;-1.4;-3.6;85.2
392;20230117024000;UEB;242;10.2;36.7;41.0;4;0;-1.3;-4.0;82.1
392;20230117025000;UEB;243;10.2;36.7;42.5;4;0;-1.3;-3.6;84.2
392;20230117030000;UEB;242;10.0;36.0;41.8;4;0;-1.3;-4.0;82.1
392;20230117031000;UEB;243;8.6;31.0;34.9;4;0;-1.4;-4.0;82.2
392;20230117032000;UEB;239;8.0;28.8;32.0;4;0;-1.2;-4.2;79.9
392;20230117033000;UEB;237;7.9;28.4;31.3;4;0;-1.4;-4.2;81.1
392;20230117034000;UEB;237;7.4;26.6;28.8;4;0;-1.4;-4.2;81.1
392;20230117035000;UEB;229;6.9;24.8;27.0;4;0;-1.6;-4.5;80.3
392;20230117040000;UEB;224;6.7;24.1;27.0;4;0;-1.5;-4.7;78.5
392;20230117041000;UEB;229;6.7;24.1;26.6;4;0;-1.5;-4.7;78.6
392;20230117042000;UEB;233;6.5;23.4;27.0;4;0;-1.5;-5.0;76.9
392;20230117043000;UEB;231;5.3;19.1;24.5;4;0;-1.8;-4.7;80.7
392;20230117044000;UEB;231;5.0;18.0;24.1;5;0;-1.7;-5.0;78.2
392;20230117045000;UEB;240;4.1;14.4;21.2;4;0;-1.7;-4.7;79.9
392;20230117050000;UEB;235;3.6;13.0;16.9;4;0;-1.6;-4.7;79.5
392;20230117051000;UEB;240;4.0;14.4;20.9;4;0;-1.6;-5.3;76.1
392;20230117052000;UEB;227;4.3;15.5;19.4;4;0;-1.5;-5.9;71.9
392;20230117053000;UEB;221;4.0;14.4;16.9;4;0;-1.5;-6.0;71.1
392;20230117054000;UEB;205;3.8;13.7;15.1;4;0;-1.6;-5.8;72.8
392;20230117055000;UEB;197;3.9;14.0;16.9;4;0;-1.6;-5.8;73.1
392;20230117060000;UEB;201;4.6;16.6;18.4;4;0;-1.4;-6.3;69.1
392;20230117061000;UEB;201;4.4;15.8;18.7;4;0;-1.2;-6.3;68.4
392;20230117062000;UEB;197;3.3;11.9;14.4;4;0;-1.2;-6.4;67.6
392;20230117063000;UEB;198;2.8;10.1;12.2;4;0;-1.0;-8.0;59.1
392;20230117064000;UEB;185;2.0;7.2;11.2;4;0;-1.1;-6.7;65.7
392;20230117065000;UEB;135;1.8;6.1;14.4;5;0;-1.5;-6.4;69.3
392;20230117070000;UEB;139;1.8;5.8;19.4;5;0;-1.1;-7.0;64.3
392;20230117071000;UEB;132;2.3;7.9;17.6;5;0;-1.3;-6.5;67.7
392;20230117072000;UEB;125;3.8;13.7;19.8;7;0;-1.5;-6.0;71.6
392;20230117073000;UEB;119;6.0;21.6;25.2;12;0;-1.5;-6.3;69.9
392;20230117074000;UEB;119;6.6;23.8;26.3;17;0;-1.4;-6.4;68.9
392;20230117075000;UEB;121;5.9;21.2;26.6;28;0;-1.3;-6.2;69.1
392;20230117080000;UEB;120;6.8;24.5;26.6;41;0;-1.3;-6.3;68.6
392;20230117081000;UEB;117;6.6;23.8;26.3;51;0;-1.1;-6.4;67.4
392;20230117082000;UEB;109;7.4;26.6;30.6;64;0;-1.4;-6.2;69.6
392;20230117083000;UEB;108;8.0;28.8;31.3;71;0;-1.1;-6.6;66.0
392;20230117084000;UEB;105;6.7;24.1;27.4;64;0;-1.0;-7.2;62.9
392;20230117085000;UEB;89;7.2;25.9;27.4;57;0;-1.2;-6.3;68.1
392;20230117090000;UEB;77;8.3;29.5;31.7;65;0;-1.1;-6.4;67.2
392;20230117091000;UEB;72;8.6;31.0;33.1;80;0;-1.2;-6.3;68.0
392;20230117092000;UEB;77;8.7;31.3;32.4;68;0;-1.4;-6.2;69.6
392;20230117093000;UEB;75;8.7;31.3;33.1;72;0;-1.6;-6.6;68.8
392;20230117094000;UEB;75;9.0;32.4;34.9;76;0;-1.5;-6.8;67.3
392;20230117095000;UEB;78;9.0;32.4;35.3;76;0;-1.4;-7.1;64.9
392;20230117100000;UEB;84;9.4;33.8;37.8;80;0;-1.5;-7.0;66.3
392;20230117101000;UEB;84;10.2;36.7;38.2;87;0;-1.2;-7.4;62.5
392;20230117102000;UEB;82;9.4;33.8;37.1;89;0;-1.0;-7.8;59.7
392;20230117103000;UEB;81;9.1;32.8;34.6;82;0;-0.9;-7.8;59.4
392;20230117104000;UEB;84;9.7;34.9;37.4;73;0;-1.3;-7.2;64.0
392;20230117105000;UEB;89;9.9;35.6;37.4;73;0;-1.4;-6.8;66.5
392;20230117110000;UEB;89;9.0;32.4;35.6;79;0;-1.5;-6.6;68.0
392;20230117111000;UEB;91;9.9;35.6;38.9;85;0;-1.4;-6.7;67.0
392;20230117112000;UEB;93;9.1;32.8;36.0;84;0;-1.5;-6.5;68.9
392;20230117113000;UEB;94;8.2;29.5;31.7;85;0;-1.6;-6.3;70.1
392;20230117114000;UEB;93;7.8;28.1;31.0;64;0;-1.6;-6.4;69.9
392;20230117115000;UEB;93;8.0;28.8;31.3;63;0;-1.5;-6.5;68.7
392;20230117120000;UEB;87;7.9;28.4;31.3;73;0;-1.7;-6.8;68.2
392;20230117121000;UEB;76;8.3;29.5;36.7;110;0;-1.8;-6.6;69.9
392;20230117122000;UEB;66;8.3;29.9;34.6;110;0;-1.5;-6.6;67.9
392;20230117123000;UEB;62;8.4;30.2;35.3;97;0;-1.7;-6.4;70.2
392;20230117124000;UEB;65;9.1;32.8;36.0;46;0;-2.1;-6.2;73.6
392;20230117125000;UEB;68;9.2;33.1;36.7;29;0;-2.2;-6.3;73.4
392;20230117130000;UEB;66;8.7;31.3;36.0;27;0;-2.4;-5.8;77.6
392;20230117131000;UEB;64;8.2;29.5;36.0;27;0;-2.5;-5.5;79.6
392;20230117132000;UEB;65;7.0;25.2;31.0;26;0;-2.6;-4.7;85.6
392;20230117133000;UEB;69;6.7;23.8;35.6;25;0;-2.8;-3.9;92.3
392;20230117134000;UEB;66;5.5;19.8;28.8;26;0;-2.5;-3.9;89.8
392;20230117135000;UEB;66;4.9;17.6;20.9;24;0;-2.8;-3.6;94.2
392;20230117140000;UEB;70;4.5;16.2;19.8;25;0;-2.5;-3.3;93.9
392;20230117141000;UEB;69;4.3;15.1;20.2;39;0;-2.5;-3.3;94.4
392;20230117142000;UEB;40;3.3;9.7;16.6;49;0;-2.8;-3.3;96.6
392;20230117143000;UEB;30;2.9;10.4;14.0;50;0;-2.9;-2.9;100.0
392;20230117144000;UEB;69;3.9;13.7;19.4;71;0;-2.7;-2.9;98.4
392;20230117145000;UEB;80;3.8;13.7;17.3;57;0;-2.8;-3.3;96.1
392;20230117150000;UEB;91;4.8;17.3;19.4;40;0;-2.5;-3.6;92.0
392;20230117151000;UEB;105;5.0;18.0;19.8;14;0;-2.3;-4.2;86.5
392;20230117152000;UEB;119;3.6;12.6;20.9;12;0;-2.2;-3.8;88.5
392;20230117153000;UEB;154;3.6;12.2;25.9;11;0;-2.2;-3.3;91.8
392;20230117154000;UEB;183;7.0;24.8;31.3;8;0;-2.3;-3.0;94.9
392;20230117155000;UEB;202;8.5;30.6;38.9;16;0;-0.9;-2.2;90.8
392;20230117160000;UEB;208;9.9;35.6;38.5;9;0;-1.5;-2.2;95.1
392;20230117161000;UEB;218;10.1;36.4;40.0;5;0;-0.9;-1.9;92.9
392;20230117162000;UEB;226;11.5;41.4;49.7;5;0;-0.8;-2.1;90.9
392;20230117163000;UEB;226;11.1;40.0;43.6;5;0;-1.4;-2.4;93.0
392;20230117164000;UEB;227;10.6;38.2;42.8;5;0;-1.5;-2.2;94.8
392;20230117165000;UEB;233;11.4;41.0;45.4;4;0;-1.4;-2.2;94.1
392;20230117170000;UEB;233;11.9;42.8;53.3;4;0;-1.4;-2.3;93.4
392;20230117171000;UEB;233;13.3;47.9;55.8;4;0;-1.3;-2.4;92.5
392;20230117172000;UEB;234;13.3;47.9;53.3;4;0;-1.4;-2.5;92.3
392;20230117173000;UEB;236;12.5;45.0;50.8;4;0;-1.5;-2.5;93.0
392;20230117174000;UEB;233;11.4;41.0;46.8;4;0;-1.6;-2.4;94.4
392;20230117175000;UEB;236;11.7;42.1;50.4;5;0;-1.7;-2.5;94.3
392;20230117180000;UEB;237;11.2;40.3;47.5;4;0;-1.5;-2.8;91.0
392;20230117181000;UEB;239;11.9;42.5;50.8;4;0;-1.2;-3.2;86.3
392;20230117182000;UEB;240;11.7;42.1;48.2;4;0;-1.3;-3.1;87.3
392;20230117183000;UEB;234;11.6;41.8;47.5;4;0;-1.5;-3.0;89.4
392;20230117184000;UEB;236;11.7;42.1;47.9;4;0;-1.3;-3.1;87.7
392;20230117185000;UEB;236;10.9;39.2;50.4;4;0;-1.0;-3.3;84.3
392;20230117190000;UEB;243;11.5;41.0;47.5;4;0;-1.0;-3.3;84.6
392;20230117191000;UEB;242;10.4;37.4;45.4;4;0;-1.4;-2.9;89.4
392;20230117192000;UEB;244;9.6;34.2;40.0;4;0;-1.4;-2.7;90.9
392;20230117193000;UEB;244;8.5;30.6;36.4;5;0;-1.5;-2.5;92.6
392;20230117194000;UEB;238;7.4;26.6;29.2;4;0;-1.5;-2.6;92.4
392;20230117195000;UEB;232;6.8;24.5;27.7;5;0;-1.6;-2.7;92.3
392;20230117200000;UEB;233;7.3;26.3;33.8;4;0;-1.2;-3.0;87.8
392;20230117201000;UEB;231;8.7;31.0;40.0;4;0;-0.6;-3.6;79.8
392;20230117202000;UEB;236;8.0;28.8;36.7;4;0;-1.4;-3.0;89.0
392;20230117203000;UEB;244;9.2;32.8;42.8;5;0;-0.7;-3.4;82.2
392;20230117204000;UEB;238;9.0;32.4;40.7;4;0;-0.9;-3.3;83.7
392;20230117205000;UEB;237;9.3;33.5;40.3;4;0;-1.1;-3.2;85.4
392;20230117210000;UEB;234;11.3;40.7;49.0;4;0;-0.8;-3.8;80.1
392;20230117211000;UEB;235;11.8;42.5;49.7;4;0;-0.6;-4.7;74.0
392;20230117212000;UEB;231;12.4;44.6;53.3;4;0;-0.4;-5.0;71.1
392;20230117213000;UEB;231;11.8;42.1;60.1;4;0;-0.6;-5.1;71.7
392;20230117214000;UEB;230;10.2;36.4;48.2;5;0;-1.1;-4.0;80.4
392;20230117215000;UEB;232;9.0;32.0;42.5;5;0;-1.2;-3.8;82.7
392;20230117220000;UEB;228;8.2;29.2;33.5;5;0;-1.4;-3.5;85.7
392;20230117221000;UEB;229;7.8;28.1;33.1;4;0;-1.1;-4.0;80.8
392;20230117222000;UEB;229;7.4;26.3;29.9;4;0;-1.2;-3.6;83.8
392;20230117223000;UEB;234;6.5;23.4;27.4;4;0;-1.3;-3.7;83.6
392;20230117224000;UEB;246;6.4;23.0;27.7;5;0;-1.5;-3.7;85.2
392;20230117225000;UEB;237;7.6;27.4;31.0;5;0;-1.5;-3.8;84.0
392;20230117230000;UEB;234;8.5;30.6;41.8;4;0;-1.0;-4.1;79.3
392;20230117231000;UEB;235;10.1;36.4;44.6;4;0;-0.9;-4.6;75.7
392;20230117232000;UEB;237;11.0;39.6;44.6;4;0;-1.2;-4.0;81.5
392;20230117233000;UEB;234;11.2;40.3;51.1;4;0;-1.5;-3.7;84.9
392;20230117234000;UEB;236;11.4;40.7;52.2;4;0;-1.2;-3.8;82.6
392;20230117235000;UEB;235;12.0;42.8;53.3;4;0;-1.2;-4.0;81.4
392;20230118000000;UEB;233;10.5;37.8;51.5;4;0;-1.6;-3.6;86.3
392;20230118001000;UEB;234;9.5;34.2;44.3;5;0;-1.8;-3.4;88.9
392;20230118002000;UEB;238;11.5;41.4;54.0;5;0;-1.4;-3.7;84.1
392;20230118003000;UEB;239;12.9;46.4;54.7;4;0;-1.6;-3.7;85.6
392;20230118004000;UEB;241;14.3;51.5;67.0;5;0;-1.7;-3.5;87.8
392;20230118005000;UEB;242;14.6;52.2;69.1;5;0;-1.9;-3.0;92.1
392;20230118010000;UEB;240;13.9;50.0;62.3;5;0;-2.0;-3.0;92.8
392;20230118011000;UEB;238;14.4;51.8;59.8;5;0;-1.9;-3.2;90.9
392;20230118012000;UEB;228;15.6;56.2;61.2;4;0;-1.5;-4.0;83.2
392;20230118013000;UEB;229;14.0;50.4;56.5;4;0;-1.7;-3.5;87.4
392;20230118014000;UEB;231;13.5;48.6;57.2;4;0;-1.7;-4.3;82.4
392;20230118015000;UEB;236;14.0;50.4;61.6;5;0;-1.7;-4.3;82.5
392;20230118020000;UEB;235;13.8;49.7;56.5;4;0;-1.9;-4.0;85.8
392;20230118021000;UEB;237;13.6;49.0;57.2;5;0;-1.9;-4.2;84.3
392;20230118022000;UEB;237;13.9;50.0;60.5;5;0;-2.0;-4.2;85.1
392;20230118023000;UEB;239;14.3;51.5;59.8;4;0;-1.9;-3.9;86.0
392;20230118024000;UEB;238;14.4;51.8;61.6;5;0;-2.1;-3.8;88.3
392;20230118025000;UEB;239;14.5;52.2;56.5;5;0;-2.0;-3.5;89.5
392;20230118030000;UEB;240;15.2;54.7;60.8;4;0;-1.9;-3.4;89.5
392;20230118031000;UEB;241;15.1;54.4;61.2;4;0;-2.1;-3.3;91.6
392;20230118032000;UEB;240;14.9;53.6;59.4;4;0;-1.8;-3.1;90.6
392;20230118033000;UEB;236;14.4;51.8;57.2;4;0;-1.9;-3.0;92.2
392;20230118034000;UEB;238;16.0;57.6;64.1;4;0;-1.6;-4.0;83.5
392;20230118035000;UEB;233;14.2;51.1;59.8;4;0;-2.0;-3.5;89.2
392;20230118040000;UEB;229;13.7;49.3;67.0;5;0;-2.1;-3.9;87.7
392;20230118041000;UEB;232;13.5;48.2;58.3;4;0;-2.0;-3.7;87.8
392;20230118042000;UEB;233;11.7;42.1;52.6;4;0;-2.1;-3.5;89.8
392;20230118043000;UEB;236;10.7;38.5;46.8;4;0;-2.1;-3.6;89.7
392;20230118044000;UEB;238;10.2;36.7;48.2;5;0;-2.2;-3.4;91.4
392;20230118045000;UEB;240;10.7;38.5;49.3;4;0;-2.1;-3.2;92.1
392;20230118050000;UEB;235;11.0;39.2;48.2;4;0;-2.2;-3.6;90.1
392;20230118051000;UEB;235;11.4;41.0;49.3;5;0;-2.4;-3.4;93.0
392;20230118052000;UEB;235;12.3;44.3;54.0;4;0;-2.2;-3.5;90.5
392;20230118053000;UEB;239;13.1;46.8;55.8;4;0;-2.0;-3.5;89.4
392;20230118054000;UEB;240;11.9;42.8;52.9;4;0;-2.1;-3.3;91.3
392;20230118055000;UEB;238;11.5;41.4;49.0;4;0;-2.1;-3.1;92.9
392;20230118060000;UEB;241;10.1;36.4;46.8;4;0;-2.3;-3.1;94.3
392;20230118061000;UEB;240;9.8;34.9;42.8;4;0;-2.0;-2.9;93.6
392;20230118062000;UEB;236;9.5;33.8;39.6;4;0;-2.2;-3.0;94.3
392;20230118063000;UEB;236;9.2;33.1;39.2;4;0;-2.2;-3.0;94.1
392;20230118064000;UEB;234;8.2;29.5;33.8;4;0;-2.2;-3.0;93.9
392;20230118065000;UEB;233;7.3;26.3;35.3;4;0;-2.5;-3.1;95.9
392;20230118070000;UEB;235;7.5;27.0;38.5;4;0;-2.4;-2.6;98.8
392;20230118071000;UEB;246;6.4;22.7;30.2;5;0;-2.3;-2.5;98.4
392;20230118072000;UEB;255;7.1;25.2;31.7;5;0;-2.5;-2.7;98.5
392;20230118073000;UEB;270;6.8;24.5;30.2;7;0;-2.7;-3.1;96.8
392;20230118074000;UEB;269;7.4;26.3;33.8;10;0;-2.7;-3.1;97.3
392;20230118075000;UEB;275;6.2;22.0;27.4;21;0;-2.7;-3.1;96.8
392;20230118080000;UEB;282;5.1;18.4;21.6;30;0;-2.7;-3.2;96.7
392;20230118081000;UEB;293;3.6;13.0;16.2;39;0;-3.0;-3.0;100.0
392;20230118082000;UEB;292;4.4;15.5;20.2;48;0;-2.7;-3.4;95.0
392;20230118083000;UEB;284;5.4;19.4;22.3;84;0;-2.7;-3.4;95.2
392;20230118084000;UEB;281;4.5;16.2;19.4;101;0;-3.1;-3.8;94.9
392;20230118085000;UEB;290;3.5;12.6;15.8;124;0;-3.1;-3.8;95.0
392;20230118090000;UEB;302;4.2;14.8;19.8;148;0;-3.1;-3.9;94.0
392;20230118091000;UEB;302;4.4;15.8;20.9;153;0;-3.1;-4.1;92.7
392;20230118092000;UEB;311;3.5;12.6;17.6;105;0;-3.3;-3.3;100.0
392;20230118093000;UEB;314;3.6;12.6;17.3;78;0;-3.4;-3.5;99.2
392;20230118094000;UEB;315;3.3;11.9;18.7;96;0;-3.3;-3.3;100.0
392;20230118095000;UEB;309;3.4;12.2;16.6;102;0;-3.3;-3.4;98.9
392;20230118100000;UEB;329;3.5;12.2;17.6;115;0;-3.2;-3.8;95.5
392;20230118101000;UEB;327;3.3;11.9;16.9;77;0;-3.5;-3.8;97.8
392;20230118102000;UEB;346;4.5;16.2;19.8;110;0;-3.8;-6.0;84.9
392;20230118103000;UEB;353;4.7;16.9;20.9;151;0;-3.8;-5.8;86.1
392;20230118104000;UEB;352;4.3;15.1;21.2;197;0;-3.9;-5.1;91.0
392;20230118105000;UEB;6;5.2;18.7;21.6;167;0;-3.4;-5.9;82.8
392;20230118110000;UEB;4;5.4;19.1;24.1;194;0;-3.6;-6.0;83.5
392;20230118111000;UEB;353;4.5;16.2;21.2;202;0;-3.7;-5.6;86.7
392;20230118112000;UEB;352;3.9;13.7;18.7;211;0;-3.8;-5.1;91.0
392;20230118113000;UEB;355;4.1;14.4;23.0;181;0;-3.5;-4.8;90.8
392;20230118114000;UEB;9;4.7;16.6;21.2;214;0;-3.4;-6.3;80.4
392;20230118115000;UEB;2;4.0;14.0;23.4;230;0;-3.5;-5.3;87.6
392;20230118120000;UEB;359;2.8;10.1;16.2;162;0;-3.8;-5.1;90.9
392;20230118121000;UEB;336;2.9;10.1;14.4;153;0;-3.7;-4.9;91.3
392;20230118122000;UEB;316;2.8;10.1;13.3;124;0;-3.8;-4.9;92.2
392;20230118123000;UEB;327;2.9;10.4;14.0;86;0;-3.7;-4.1;97.2
392;20230118124000;UEB;320;3.3;11.5;17.3;94;0;-3.8;-5.0;91.2
392;20230118125000;UEB;317;2.8;9.7;16.2;129;0;-3.9;-4.7;94.5
392;20230118130000;UEB;301;3.0;10.4;14.8;119;0;-3.7;-4.0;97.5
392;20230118131000;UEB;310;3.5;12.6;18.7;129;0;-3.9;-4.3;97.0
392;20230118132000;UEB;306;3.2;11.2;18.4;182;0;-3.7;-4.0;97.9
392;20230118133000;UEB;302;2.8;9.7;14.8;188;0;-3.7;-4.8;91.9
392;20230118134000;UEB;305;2.8;9.7;17.6;170;0;-3.7;-4.2;96.1
392;20230118135000;UEB;308;3.1;11.2;16.6;131;0;-3.9;-4.9;92.4
392;20230118140000;UEB;288;2.8;9.7;13.0;107;0;-4.0;-5.0;92.6
392;20230118141000;UEB;289;3.0;10.4;14.4;82;0;-3.8;-4.6;93.9
392;20230118142000;UEB;276;3.3;11.5;15.5;53;0;-3.6;-5.1;89.3
392;20230118143000;UEB;284;4.0;14.4;16.9;46;0;-3.7;-5.0;90.8
392;20230118144000;UEB;282;4.4;15.8;18.4;59;0;-3.6;-4.2;95.8
392;20230118145000;UEB;284;4.8;17.3;20.2;78;0;-3.7;-4.6;93.7
392;20230118150000;UEB;288;4.9;17.6;19.8;69;0;-3.7;-5.6;86.6
392;20230118151000;UEB;292;4.6;16.6;19.1;58;0;-4.0;-4.7;94.7
392;20230118152000;UEB;294;4.4;15.8;17.3;36;0;-3.9;-5.1;91.2
392;20230118153000;UEB;294;4.4;15.8;17.3;22;0;-4.0;-5.1;92.0
392;20230118154000;UEB;308;4.5;15.8;16.9;15;0;-3.6;-5.8;84.4
392;20230118155000;UEB;323;4.5;15.8;18.4;14;0;-3.6;-6.4;80.8
392;20230118160000;UEB;318;3.9;14.0;16.2;8;0;-3.8;-4.4;95.9
392;20230118161000;UEB;317;3.8;13.7;15.5;5;0;-3.8;-4.2;97.4
392;20230118162000;UEB;311;3.7;13.3;15.5;4;0;-3.8;-4.2;97.2
392;20230118163000;UEB;306;3.7;13.3;15.1;4;0;-4.0;-4.5;96.1
392;20230118164000;UEB;308;3.5;12.6;15.8;4;0;-3.9;-4.6;94.9
392;20230118165000;UEB;321;4.4;15.8;19.1;4;0;-4.1;-4.7;95.3
392;20230118170000;UEB;318;3.7;13.3;16.9;5;0;-4.1;-4.2;99.2
392;20230118171000;UEB;305;2.2;7.6;12.6;4;0;-4.2;-4.3;99.4
392;20230118172000;UEB;287;3.2;11.5;15.5;4;0;-4.2;-4.6;97.1
392;20230118173000;UEB;272;2.8;10.1;14.0;4;0;-4.2;-4.5;97.6
392;20230118174000;UEB;269;3.0;10.4;14.8;4;0;-4.1;-4.3;98.7
392;20230118175000;UEB;281;4.8;16.9;20.9;4;0;-4.3;-4.6;98.1
392;20230118180000;UEB;287;5.3;19.1;22.3;4;0;-4.6;-5.0;97.0
392;20230118181000;UEB;289;4.7;16.9;19.8;5;0;-4.7;-5.8;92.0
