station;termin;nat_abbr;dk1towh0;fu3towh0;fu3towh1;gre000h0;sre000h0;ta1towh0;ta1towhn;ta1towhx;tdetowh0;uretowh0
392;20230113110000;UEB;239;64.1;87.5;99;0;3.5;3.2;3.9;2.4;92.3
392;20230113120000;UEB;244;61.2;86.8;53;0;3.6;3.4;3.9;2.8;94.2
392;20230113130000;UEB;250;63.4;82.8;48;0;3.0;2.5;3.3;0.7;85.3
392;20230113140000;UEB;244;52.6;67.3;81;0;2.8;2.6;3.0;0.0;81.7
392;20230113150000;UEB;232;49.7;67.3;116;20;3.1;2.9;3.3;0.8;84.7
392;20230113160000;UEB;244;42.1;66.6;37;6;3.3;3.0;3.4;0.6;82.9
392;20230113170000;UEB;248;44.3;57.6;4;0;2.7;2.5;2.9;1.9;94.4
392;20230113180000;UEB;245;51.8;70.9;4;0;2.5;2.1;2.8;1.7;94.6
392;20230113190000;UEB;245;54.0;69.5;3;0;2.5;2.3;2.6;1.1;90.6
392;20230113200000;UEB;247;52.6;67.3;4;0;2.7;2.5;2.8;0.4;85.3
392;20230113210000;UEB;242;44.3;62.6;4;0;2.4;2.3;2.5;0.5;87.6
392;20230113220000;UEB;244;44.3;59.0;4;0;2.1;1.5;2.4;0.5;88.9
392;20230113230000;UEB;240;43.9;59.0;3;0;1.8;1.6;1.9;0.6;92.0
392;20230114000000;UEB;240;46.4;58.0;3;0;2.2;1.8;2.4;-0.3;83.5
392;20230114010000;UEB;241;42.1;59.4;4;0;2.1;1.9;2.3;-0.4;83.5
392;20230114020000;UEB;236;41.0;55.1;4;0;2.0;1.9;2.3;0.1;87.1
392;20230114030000;UEB;236;41.8;54.0;4;0;2.2;2.1;2.3;0.2;86.6
392;20230114040000;UEB;233;45.4;57.2;4;0;2.3;2.2;2.4;-0.4;82.7
392;20230114050000;UEB;228;38.9;49.3;4;0;2.6;1.9;2.9;-1.5;74.6
392;20230114060000;UEB;229;34.6;45.0;4;0;2.5;2.4;2.6;-1.6;74.5
392;20230114070000;UEB;218;32.4;43.6;4;0;3.3;3.1;3.6;-3.2;62.5
392;20230114080000;UEB;221;28.4;31.3;39;26;3.2;2.9;3.5;-3.7;60.6
392;20230114090000;UEB;230;26.3;31.7;108;7;3.3;3.2;3.5;-3.7;60.2
392;20230114100000;UEB;231;25.9;32.4;135;0;3.3;3.0;3.5;-3.7;60.5
392;20230114110000;UEB;233;27.0;32.0;212;0;3.2;2.8;3.5;-3.1;63.4
392;20230114120000;UEB;228;34.2;54.4;267;0;3.8;3.6;4.1;-3.8;57.7
392;20230114130000;UEB;230;28.4;49.3;180;0;3.7;3.5;4.2;-3.5;59.3
392;20230114140000;UEB;234;32.4;45.0;73;0;4.2;3.7;4.7;-4.3;53.9
392;20230114150000;UEB;234;43.9;64.1;63;0;5.0;4.7;5.2;-4.9;48.8
392;20230114160000;UEB;235;52.6;68.4;16;0;5.4;5.1;5.5;-5.0;47.2
392;20230114170000;UEB;243;51.1;79.2;4;0;5.6;5.2;6.2;-5.0;46.3
392;20230114180000;UEB;240;61.9;101.5;4;0;5.8;5.3;6.3;-2.0;57.6
392;20230114190000;UEB;232;60.8;93.2;4;0;6.2;5.8;6.5;-0.5;62.4
392;20230114200000;UEB;233;54.0;82.1;4;0;6.6;6.4;6.9;-0.8;59.3
392;20230114210000;UEB;232;40.0;54.4;4;0;6.4;6.0;6.9;-0.4;61.9
392;20230114220000;UEB;230;38.9;64.8;4;0;6.5;6.1;6.9;0.1;63.3
392;20230114230000;UEB;234;43.6;61.9;4;0;7.0;6.8;7.4;-1.0;56.6
392;20230115000000;UEB;235;53.6;77.4;4;0;6.9;6.7;7.0;-2.9;49.6
392;20230115010000;UEB;235;49.7;70.6;4;0;6.6;6.5;6.9;-2.9;50.7
392;20230115020000;UEB;237;53.6;65.9;4;0;5.8;5.4;6.2;-0.9;62.2
392;20230115030000;UEB;235;49.0;63.7;4;0;5.2;4.7;5.5;0.6;72.2
392;20230115040000;UEB;237;55.8;68.4;4;0;5.6;4.8;7.0;1.9;77.5
392;20230115050000;UEB;235;60.1;78.8;4;0;5.8;5.6;5.9;2.9;81.8
392;20230115060000;UEB;227;67.0;88.9;4;0;6.7;6.3;7.2;3.1;77.5
392;20230115070000;UEB;228;55.1;80.6;4;0;7.4;7.0;7.6;3.1;74.5
392;20230115080000;UEB;232;44.6;74.2;8;0;7.3;6.5;8.1;2.6;72.1
392;20230115090000;UEB;265;53.3;75.6;16;0;4.6;2.3;6.5;3.3;91.2
392;20230115100000;UEB;286;55.8;70.2;23;0;1.4;0.9;1.8;0.8;95.9
392;20230115110000;UEB;270;48.2;70.2;31;0;0.6;0.3;1.3;0.1;95.9
392;20230115120000;UEB;259;49.7;69.8;32;0;0.0;-0.1;0.3;-0.6;95.7
392;20230115130000;UEB;248;46.8;60.8;30;0;-0.1;-0.4;0.3;-1.1;93.4
392;20230115140000;UEB;235;52.6;67.7;31;0;-0.3;-0.5;0.0;-1.6;90.7
392;20230115150000;UEB;237;43.6;55.8;29;0;-0.5;-0.5;-0.4;-2.6;85.8
392;20230115160000;UEB;237;45.4;57.2;51;2;-0.5;-0.6;-0.4;-2.4;86.7
392;20230115170000;UEB;240;50.8;61.9;4;0;-0.6;-0.8;-0.5;-3.0;84.0
392;20230115180000;UEB;244;48.2;60.8;4;0;-0.8;-0.9;-0.6;-2.6;87.5
392;20230115190000;UEB;238;42.5;55.8;4;0;-0.8;-1.0;-0.6;-3.1;84.6
392;20230115200000;UEB;239;37.4;48.2;4;0;-1.0;-1.1;-0.9;-3.8;81.4
392;20230115210000;UEB;240;37.8;55.4;4;0;-1.2;-1.3;-1.1;-4.3;79.2
392;20230115220000;UEB;236;44.6;59.4;4;0;-1.3;-1.4;-1.1;-4.4;79.8
392;20230115230000;UEB;229;46.1;64.4;4;0;-1.3;-1.6;-0.9;-4.7;77.4
392;20230116000000;UEB;226;49.0;58.0;4;0;-0.7;-1.2;-0.4;-5.0;72.8
392;20230116010000;UEB;234;44.6;56.2;4;0;-0.5;-0.9;-0.2;-5.3;69.9
392;20230116020000;UEB;234;39.2;50.4;4;0;-0.8;-0.8;-0.6;-5.3;71.6
392;20230116030000;UEB;228;39.6;49.3;4;0;-0.8;-0.9;-0.7;-5.7;69.7
392;20230116040000;UEB;214;27.4;41.4;4;0;-0.7;-1.0;-0.2;-6.8;63.3
392;20230116050000;UEB;209;29.9;38.9;4;0;0.2;-0.2;0.4;-8.2;53.3
392;20230116060000;UEB;208;29.9;37.8;4;0;0.6;0.5;0.7;-9.1;48.1
392;20230116070000;UEB;189;14.4;30.2;4;0;0.7;0.6;0.9;-10.0;44.3
392;20230116080000;UEB;170;10.1;19.1;22;9;0.9;0.7;1.0;-11.5;39.1
392;20230116090000;UEB;230;10.8;30.6;44;0;-0.1;-1.9;0.9;-10.1;50.3
392;20230116100000;UEB;262;28.4;46.1;62;0;-0.9;-1.5;-0.2;-7.6;60.5
392;20230116110000;UEB;237;39.6;49.3;86;0;0.7;-0.8;2.1;-7.9;53.5
392;20230116120000;UEB;223;45.7;71.6;58;0;0.8;0.4;1.0;-5.2;64.2
392;20230116130000;UEB;218;60.8;81.4;238;18;1.3;1.0;1.7;-5.1;62.4
392;20230116140000;UEB;222;50.4;64.4;128;0;1.0;0.6;1.4;-5.1;63.6
392;20230116150000;UEB;220;57.2;77.0;126;10;1.7;1.5;1.8;-5.3;60.1
392;20230116160000;UEB;231;61.6;94.0;24;0;1.4;1.2;1.6;-3.8;68.8
392;20230116170000;UEB;228;66.6;99.4;4;0;1.2;1.0;1.2;-4.1;68.0
392;20230116180000;UEB;233;61.6;98.3;4;0;0.9;0.8;1.2;-4.3;68.0
392;20230116190000;UEB;237;48.6;80.6;4;0;0.4;-0.1;0.9;-4.1;71.9
392;20230116200000;UEB;236;52.6;72.7;4;0;0.2;-0.2;0.3;-4.2;72.5
392;20230116210000;UEB;232;41.0;60.8;4;0;-0.5;-1.1;0.1;-3.8;78.7
392;20230116220000;UEB;244;42.5;65.2;4;0;-1.4;-1.6;-1.2;-2.1;94.8
392;20230116230000;UEB;237;46.1;57.2;4;0;-1.3;-1.6;-1.1;-3.0;88.4
392;20230117000000;UEB;229;43.6;58.3;4;0;-1.1;-1.3;-0.8;-3.9;81.4
392;20230117010000;UEB;231;43.2;54.7;4;0;-1.0;-1.2;-0.8;-4.3;78.4
392;20230117020000;UEB;236;38.9;49.3;4;0;-1.2;-1.3;-1.2;-4.2;80.5
392;20230117030000;UEB;243;37.8;45.4;4;0;-1.4;-1.4;-1.3;-3.9;83.0
392;20230117040000;UEB;235;27.4;34.9;4;0;-1.4;-1.6;-1.2;-4.3;80.5
392;20230117050000;UEB;233;18.7;27.0;4;0;-1.6;-1.8;-1.5;-4.8;79.0
392;20230117060000;UEB;216;14.8;20.9;4;0;-1.5;-1.6;-1.4;-5.9;72.4
392;20230117070000;UEB;187;9.7;19.4;4;0;-1.2;-1.5;-1.0;-6.8;65.7
392;20230117080000;UEB;121;18.7;26.6;18;0;-1.4;-1.5;-1.3;-6.3;69.3
392;20230117090000;UEB;101;26.6;31.7;62;0;-1.2;-1.4;-1.0;-6.5;66.9
392;20230117100000;UEB;77;32.0;37.8;75;0;-1.4;-1.6;-1.2;-6.7;67.5
392;20230117110000;UEB;85;34.6;38.2;81;0;-1.2;-1.5;-0.9;-7.3;63.4
392;20230117120000;UEB;92;30.6;38.9;76;0;-1.6;-1.7;-1.4;-6.5;68.8
392;20230117130000;UEB;67;31.3;36.7;70;0;-2.0;-2.4;-1.5;-6.3;72.1
392;20230117140000;UEB;66;22.0;36.0;26;0;-2.6;-2.8;-2.5;-4.2;89.2
392;20230117150000;UEB;66;13.7;20.2;51;0;-2.7;-2.9;-2.5;-3.2;96.3
392;20230117160000;UEB;178;22.7;38.9;12;0;-1.9;-2.3;-0.9;-3.1;91.3
392;20230117170000;UEB;228;40.0;53.3;5;0;-1.2;-1.5;-0.8;-2.2;93.2
392;20230117180000;UEB;235;43.9;55.8;4;0;-1.5;-1.7;-1.3;-2.5;92.9
392;20230117190000;UEB;238;41.8;50.8;4;0;-1.2;-1.5;-1.0;-3.2;86.6
392;20230117200000;UEB;239;29.9;45.4;4;0;-1.4;-1.6;-1.2;-2.7;90.9
392;20230117210000;UEB;236;33.5;49.0;4;0;-0.9;-1.4;-0.6;-3.4;83.4
392;20230117220000;UEB;231;38.2;60.1;5;0;-0.9;-1.4;-0.4;-4.4;77.6
392;20230117230000;UEB;235;26.6;41.8;4;0;-1.3;-1.5;-1.0;-3.8;82.8
392;20230118000000;UEB;235;39.6;53.3;4;0;-1.3;-1.6;-0.9;-4.0;82.1
392;20230118010000;UEB;239;46.1;69.1;5;0;-1.7;-2.0;-1.4;-3.4;88.6
392;20230118020000;UEB;233;51.1;61.6;4;0;-1.7;-1.9;-1.5;-3.9;85.4
392;20230118030000;UEB;238;51.5;61.6;5;0;-2.0;-2.1;-1.9;-3.8;87.1
392;20230118040000;UEB;236;52.9;67.0;4;0;-1.9;-2.1;-1.6;-3.5;89.1
392;20230118050000;UEB;235;40.7;58.3;4;0;-2.1;-2.2;-2.0;-3.5;90.2
392;20230118060000;UEB;238;42.1;55.8;4;0;-2.2;-2.4;-2.0;-3.3;91.9
392;20230118070000;UEB;236;31.0;42.8;4;0;-2.3;-2.5;-2.0;-2.9;95.1
392;20230118080000;UEB;265;23.4;33.8;13;0;-2.6;-2.7;-2.3;-3.0;97.4
392;20230118090000;UEB;289;15.5;22.3;91;0;-3.0;-3.1;-2.7;-3.6;95.7
392;20230118100000;UEB;313;13.0;20.9;108;0;-3.3;-3.4;-3.1;-3.6;97.7
392;20230118110000;UEB;354;16.6;24.1;149;0;-3.7;-3.9;-3.4;-5.4;87.7
392;20230118120000;UEB;359;14.4;23.4;200;0;-3.6;-3.8;-3.4;-5.4;87.9
392;20230118130000;UEB;321;10.8;17.3;118;0;-3.8;-3.9;-3.7;-4.6;94.0
392;20230118140000;UEB;303;10.8;18.7;151;0;-3.8;-4.0;-3.7;-4.5;94.7
392;20230118150000;UEB;284;14.8;20.2;65;0;-3.7;-3.8;-3.6;-4.9;91.7
392;20230118160000;UEB;304;15.8;19.1;26;0;-3.8;-4.0;-3.6;-5.3;89.8
392;20230118170000;UEB;313;13.7;19.1;4;0;-4.0;-4.1;-3.8;-4.4;96.7
392;20230118180000;UEB;283;13.0;22.3;4;0;-4.3;-4.6;-4.1;-4.6;98.0
392;20230118190000;UEB;286;16.9;20.5;5;0;-4.7;-4.8;-4.6;-5.6;93.1
392;20230118200000;UEB;288;17.3;23.0;4;0;-4.8;-5.0;-4.5;-5.4;95.0
392;20230118210000;UEB;273;18.7;26.3;4;0;-4.6;-4.7;-4.4;-4.7;98.9
392;20230118220000;UEB;265;20.9;29.9;4;0;-4.6;-4.8;-4.4;-4.8;98.5
392;20230118230000;UEB;270;21.2;28.8;4;0;-5.2;-5.3;-5.0;-6.2;92.9
392;20230119000000;UEB;263;23.0;28.8;4;0;-5.3;-5.4;-5.2;-6.7;89.8
392;20230119010000;UEB;266;23.4;29.2;4;0;-5.4;-5.5;-5.3;-7.3;86.6
392;20230119020000;UEB;251;22.7;25.6;4;0;-5.5;-5.7;-5.4;-7.7;84.3
392;20230119030000;UEB;251;26.6;32.4;3;0;-5.6;-5.8;-5.4;-8.2;82.4
392;20230119040000;UEB;251;26.3;32.0;3;0;-5.9;-6.1;-5.6;-8.4;82.5
392;20230119050000;UEB;273;19.8;22.7;3;0;-5.8;-5.9;-5.7;-8.5;81.2
392;20230119060000;UEB;263;19.8;28.1;3;0;-6.0;-6.4;-5.7;-8.2;84.3
392;20230119070000;UEB;245;24.5;30.6;4;0;-5.8;-6.3;-5.6;-9.0;78.2
392;20230119080000;UEB;232;28.4;32.8;15;0;-6.1;-6.4;-5.5;-9.1;79.7
392;20230119090000;UEB;222;30.6;32.4;92;15;-5.9;-6.0;-5.6;-9.4;76.7
392;20230119100000;UEB;222;28.1;32.0;264;56;-5.6;-5.7;-5.6;-10.2;70.0
392;20230119110000;UEB;220;25.6;29.5;411;60;-5.7;-5.8;-5.6;-10.7;68.1
392;20230119120000;UEB;222;22.0;26.6;423;60;-5.7;-5.8;-5.7;-10.1;71.4
392;20230119130000;UEB;235;22.7;32.0;422;60;-5.6;-5.8;-5.3;-9.6;73.4
392;20230119140000;UEB;238;23.4;31.3;347;60;-5.2;-5.3;-4.9;-10.6;66.2
392;20230119150000;UEB;232;19.4;25.6;268;60;-5.0;-5.1;-4.9;-9.6;70.2
392;20230119160000;UEB;231;15.8;20.9;91;42;-5.1;-5.3;-5.0;-9.5;71.7
392;20230119170000;UEB;235;11.5;15.8;5;0;-4.9;-5.4;-4.6;-11.3;61.4
392;20230119180000;UEB;242;6.8;10.1;3;0;-4.8;-5.2;-4.6;-12.3;56.0
392;20230119190000;UEB;279;2.5;9.0;3;0;-5.2;-5.3;-5.1;-11.4;62.1
392;20230119200000;UEB;45;2.2;7.9;3;0;-5.2;-5.3;-5.2;-12.0;59.2
392;20230119210000;UEB;76;9.0;11.2;3;0;-5.3;-5.3;-5.2;-11.8;60.2
392;20230119220000;UEB;74;13.0;16.9;3;0;-5.4;-5.4;-5.3;-11.2;63.3
392;20230119230000;UEB;67;16.9;19.1;3;0;-5.4;-5.5;-5.3;-10.6;66.8
392;20230120000000;UEB;66;18.7;20.9;3;0;-5.5;-5.8;-5.3;-10.0;70.7
392;20230120010000;UEB;69;18.7;20.5;3;0;-5.9;-5.9;-5.8;-9.5;75.3
392;20230120020000;UEB;65;17.3;18.4;3;0;-6.0;-6.0;-5.9;-9.1;78.1
392;20230120030000;UEB;61;16.6;17.3;3;0;-5.9;-6.0;-5.9;-8.8;80.1
392;20230120040000;UEB;66;15.1;16.6;3;0;-6.1;-6.2;-5.9;-8.1;85.7
392;20230120050000;UEB;63;14.4;15.8;3;0;-5.7;-6.1;-5.4;-7.8;85.4
392;20230120060000;UEB;53;11.9;14.4;3;0;-5.9;-6.3;-5.4;-7.5;88.8
392;20230120070000;UEB;21;9.0;12.2;3;0;-5.7;-6.1;-5.5;-6.8;92.5
392;20230120080000;UEB;2;8.6;13.0;9;0;-5.7;-5.9;-5.5;-7.5;87.2
392;20230120090000;UEB;322;8.6;14.4;58;0;-5.8;-6.0;-5.3;-7.4;88.6
392;20230120100000;UEB;286;8.6;14.0;131;0;-6.4;-6.9;-5.8;-7.9;89.4
392;20230120110000;UEB;295;8.3;15.1;210;11;-5.8;-6.4;-5.2;-9.2;76.9
392;20230120120000;UEB;243;13.0;16.9;439;60;-6.3;-6.4;-6.3;-7.9;88.4
392;20230120130000;UEB;242;12.2;17.3;410;60;-6.1;-6.3;-5.8;-8.3;84.3
392;20230120140000;UEB;240;14.0;20.9;345;60;-6.0;-6.1;-5.6;-8.2;84.0
392;20230120150000;UEB;241;14.0;19.4;224;60;-5.9;-6.1;-5.7;-7.6;87.6
392;20230120160000;UEB;254;11.9;15.8;81;40;-5.4;-5.6;-5.2;-8.5;79.0
392;20230120170000;UEB;238;15.1;20.2;7;0;-5.4;-5.8;-5.0;-8.5;79.0
392;20230120180000;UEB;235;14.0;19.1;3;0;-5.4;-5.5;-5.3;-8.6;78.3
392;20230120190000;UEB;252;10.1;13.7;3;0;-5.4;-5.5;-5.2;-9.3;73.7
392;20230120200000;UEB;245;14.8;18.7;3;0;-5.7;-6.0;-5.6;-9.7;73.6
392;20230120210000;UEB;237;14.8;19.1;3;0;-5.8;-6.0;-5.4;-9.8;73.1
392;20230120220000;UEB;227;13.7;16.6;3;0;-5.7;-5.7;-5.6;-10.2;70.6
392;20230120230000;UEB;219;14.0;15.8;3;0;-5.8;-5.9;-5.7;-10.6;68.7
392;20230121000000;UEB;222;13.7;15.1;3;0;-5.7;-5.8;-5.7;-10.3;70.4
392;20230121010000;UEB;223;9.4;13.0;3;0;-5.6;-5.7;-5.5;-11.9;61.2
392;20230121020000;UEB;231;7.6;9.7;3;0;-5.7;-5.7;-5.5;-12.0;60.9
392;20230121030000;UEB;90;1.8;5.0;3;0;-5.6;-5.9;-5.4;-11.9;61.3
392;20230121040000;UEB;59;4.3;8.3;3;0;-6.1;-6.3;-5.7;-11.5;65.5
392;20230121050000;UEB;64;13.0;16.6;3;0;-6.3;-6.5;-5.9;-11.1;68.7
392;20230121060000;UEB;63;20.9;26.3;3;0;-6.6;-7.2;-6.3;-9.5;80.3
392;20230121070000;UEB;60;26.3;29.2;3;0;-6.4;-6.8;-6.2;-9.3;80.1
392;20230121080000;UEB;61;33.1;41.4;22;0;-6.3;-6.7;-5.8;-8.3;85.7
392;20230121090000;UEB;65;41.0;45.0;59;0;-6.0;-6.3;-5.6;-8.1;85.4
392;20230121100000;UEB;66;42.5;47.2;199;1;-6.2;-6.5;-5.9;-7.6;90.0
392;20230121110000;UEB;66;33.8;41.8;230;2;-6.6;-6.8;-6.5;-7.7;92.4
392;20230121120000;UEB;54;27.7;37.1;141;3;-6.6;-6.9;-6.4;-6.9;97.9
392;20230121130000;UEB;59;34.9;46.8;64;0;-6.3;-6.6;-5.9;-7.2;93.6
392;20230121140000;UEB;58;37.8;47.9;36;0;-6.1;-6.5;-5.9;-6.6;95.9
392;20230121150000;UEB;52;35.6;45.4;27;0;-6.1;-6.3;-6.0;-7.0;93.4
392;20230121160000;UEB;48;32.4;42.1;13;0;-6.2;-6.3;-6.1;-7.0;94.4
392;20230121170000;UEB;44;36.7;46.4;4;0;-6.3;-6.5;-6.2;-7.0;94.4
392;20230121180000;UEB;46;38.5;45.4;3;0;-6.1;-6.2;-5.8;-7.0;93.0
392;20230121190000;UEB;48;39.6;45.7;3;0;-6.0;-6.1;-5.9;-7.0;92.7
392;20230121200000;UEB;49;33.8;43.6;2;0;-5.9;-6.1;-5.7;-6.3;96.9
392;20230121210000;UEB;53;36.0;48.2;3;0;-5.9;-6.0;-5.7;-6.4;96.2
392;20230121220000;UEB;56;33.1;46.1;3;0;-6.0;-6.2;-5.9;-6.9;93.6
392;20230121230000;UEB;57;24.1;38.5;3;0;-5.9;-6.2;-5.4;-6.6;94.9
392;20230122000000;UEB;51;27.0;34.6;3;0;-6.2;-6.6;-5.6;-6.7;95.7
392;20230122010000;UEB;54;31.0;43.6;2;0;-6.0;-6.3;-5.5;-6.9;93.2
392;20230122020000;UEB;61;27.7;36.7;3;0;-6.0;-6.3;-5.5;-6.8;93.9
392;20230122030000;UEB;59;27.7;34.6;2;0;-6.0;-6.2;-5.7;-6.8;93.8
392;20230122040000;UEB;61;31.3;36.7;3;0;-5.9;-6.1;-5.8;-7.0;92.3
392;20230122050000;UEB;59;29.9;37.1;3;0;-5.9;-6.0;-5.8;-6.9;93.2
392;20230122060000;UEB;61;27.0;37.4;3;0;-5.9;-6.1;-5.7;-6.3;97.0
392;20230122070000;UEB;64;27.0;37.4;3;0;-5.8;-5.9;-5.6;-6.1;97.5
392;20230122080000;UEB;59;30.2;37.1;8;0;-5.5;-5.7;-5.1;-5.6;99.4
392;20230122090000;UEB;61;28.8;35.6;49;0;-5.4;-5.8;-4.9;-6.3;93.8
392;20230122100000;UEB;63;26.3;39.6;83;0;-5.7;-5.9;-5.5;-8.1;83.6
392;20230122110000;UEB;66;27.4;42.8;90;0;-5.5;-5.6;-5.4;-6.9;89.4
392;20230122120000;UEB;67;22.7;34.9;62;0;-5.1;-5.3;-4.9;-6.4;90.2
392;20230122130000;UEB;70;28.8;39.6;55;0;-5.0;-5.2;-4.7;-6.5;88.9
392;20230122140000;UEB;62;29.5;40.3;36;0;-5.0;-5.2;-4.8;-6.4;89.6
392;20230122150000;UEB;63;30.6;43.2;47;0;-5.2;-5.4;-5.1;-7.8;82.1
392;20230122160000;UEB;64;28.1;36.7;14;0;-5.3;-5.4;-5.1;-7.7;83.0
392;20230122170000;UEB;62;24.8;34.2;4;0;-5.4;-5.4;-5.3;-7.0;88.4
392;20230122180000;UEB;67;25.6;31.7;3;0;-5.2;-5.4;-5.2;-6.8;88.9
392;20230122190000;UEB;68;27.0;41.4;3;0;-5.1;-5.3;-5.0;-6.7;88.8
392;20230122200000;UEB;65;28.4;38.9;3;0;-5.1;-5.4;-4.6;-7.9;80.9
392;20230122210000;UEB;66;29.2;35.3;3;0;-5.2;-5.2;-5.0;-7.3;85.1
392;20230122220000;UEB;64;33.8;46.8;3;0;-5.1;-5.3;-4.7;-7.5;83.8
392;20230122230000;UEB;70;40.3;49.0;3;0;-4.9;-5.4;-4.4;-8.7;75.3
392;20230123000000;UEB;60;36.0;42.8;3;0;-5.3;-5.4;-5.1;-7.0;87.9
392;20230123010000;UEB;63;37.8;46.8;3;0;-5.0;-5.2;-4.8;-6.8;87.7
392;20230123020000;UEB;67;46.4;54.0;3;0;-5.0;-5.1;-4.8;-7.1;85.4
392;20230123030000;UEB;68;42.8;54.7;3;0;-5.1;-5.3;-5.0;-6.5;89.8
392;20230123040000;UEB;66;43.9;52.9;3;0;-5.4;-5.5;-5.2;-6.7;90.3
392;20230123050000;UEB;66;43.9;54.7;3;0;-5.8;-6.4;-5.2;-7.3;89.6
392;20230123060000;UEB;61;49.3;60.5;3;0;-6.5;-6.6;-6.4;-7.8;91.0
392;20230123070000;UEB;61;46.8;59.8;3;0;-6.5;-6.7;-6.4;-7.8;91.1
392;20230123080000;UEB;64;43.6;58.3;5;0;-6.4;-6.5;-6.2;-7.7;90.0
392;20230123090000;UEB;68;45.7;60.5;21;0;-6.2;-6.3;-6.2;-7.9;87.7
392;20230123100000;UEB;69;46.4;64.4;34;0;-6.0;-6.2;-5.8;-7.4;89.6
392;20230123110000;UEB;70;43.6;60.5;25;0;-5.6;-6.0;-5.2;-6.7;92.0
392;20230123120000;UEB;68;43.2;62.6;33;0;-5.1;-5.2;-4.8;-6.2;91.6
392;20230123130000;UEB;70;42.5;60.5;27;0;-4.7;-4.9;-4.5;-5.9;91.5
392;20230123140000;UEB;69;47.5;64.1;27;0;-4.3;-4.5;-4.0;-5.6;90.5
392;20230123150000;UEB;67;51.5;63.7;19;0;-3.8;-4.2;-3.6;-5.4;89.0
392;20230123160000;UEB;68;51.1;66.6;8;0;-3.8;-3.8;-3.6;-5.1;90.7
392;20230123170000;UEB;69;53.6;72.0;3;0;-3.6;-3.7;-3.4;-4.8;91.4
392;20230123180000;UEB;68;52.6;69.5;2;0;-3.4;-3.7;-3.1;-4.5;92.2
392;20230123190000;UEB;70;48.2;60.5;2;0;-3.2;-3.5;-3.0;-4.2;92.6
392;20230123200000;UEB;70;50.4;66.6;3;0;-2.8;-2.9;-2.7;-4.0;91.6
392;20230123210000;UEB;69;51.5;73.1;3;0;-2.6;-2.7;-2.5;-3.8;91.5
392;20230123220000;UEB;70;54.7;75.6;3;0;-2.5;-2.6;-2.4;-3.8;90.6
392;20230123230000;UEB;75;55.4;74.5;3;0;-2.8;-2.8;-2.7;-4.1;90.4
392;20230124000000;UEB;74;52.2;69.8;3;0;-2.9;-3.0;-2.8;-4.2;90.5
392;20230124010000;UEB;73;50.8;75.2;3;0;-2.9;-3.0;-2.8;-4.3;89.9
392;20230124020000;UEB;70;50.0;70.2;3;0;-2.8;-2.9;-2.7;-4.3;89.6
392;20230124030000;UEB;73;47.2;65.2;3;0;-2.9;-3.0;-2.8;-4.3;89.7
392;20230124040000;UEB;75;47.9;63.4;3;0;-3.1;-3.3;-2.9;-4.5;89.7
392;20230124050000;UEB;71;43.6;56.9;3;0;-2.8;-2.9;-2.7;-4.2;90.6
392;20230124060000;UEB;70;42.1;56.2;3;0;-2.8;-3.0;-2.7;-4.1;90.7
392;20230124070000;UEB;73;37.4;52.2;3;0;-3.0;-3.1;-2.8;-4.1;92.5
392;20230124080000;UEB;72;41.4;52.9;9;0;-3.0;-3.2;-2.9;-4.1;92.1
392;20230124090000;UEB;73;42.1;50.4;37;0;-3.0;-3.2;-2.9;-4.3;90.9
392;20230124100000;UEB;71;39.2;46.1;63;0;-2.9;-3.1;-2.7;-4.1;91.3
392;20230124110000;UEB;70;39.6;45.4;66;0;-2.6;-2.7;-2.6;-3.9;91.3
392;20230124120000;UEB;67;39.2;46.4;61;0;-2.7;-2.8;-2.6;-3.8;92.4
392;20230124130000;UEB;64;35.3;47.5;68;0;-2.6;-2.7;-2.5;-3.7;92.0
392;20230124140000;UEB;65;33.5;51.1;82;0;-2.4;-2.5;-2.2;-3.5;92.2
392;20230124150000;UEB;73;32.8;43.2;48;0;-2.2;-2.3;-2.1;-3.3;92.2
392;20230124160000;UEB;69;31.3;41.4;26;0;-2.3;-2.4;-2.2;-3.2;93.6
392;20230124170000;UEB;69;30.2;40.0;3;0;-2.2;-2.4;-1.8;-2.9;94.7
392;20230124180000;UEB;70;31.7;40.0;3;0;-2.1;-2.2;-2.1;-3.1;93.5
392;20230124190000;UEB;76;33.5;41.8;3;0;-2.1;-2.2;-2.1;-3.1;93.1
392;20230124200000;UEB;72;29.5;38.5;3;0;-2.1;-2.1;-2.0;-3.0;93.3
392;20230124210000;UEB;67;26.3;33.5;3;0;-2.1;-2.2;-1.8;-2.7;95.4
392;20230124220000;UEB;73;28.1;36.0;3;0;-2.2;-2.2;-2.0;-3.1;93.0
392;20230124230000;UEB;72;24.5;32.4;3;0;-2.2;-2.4;-1.9;-3.0;94.6
392;20230125000000;UEB;67;28.1;38.9;3;0;-2.4;-2.5;-2.2;-3.3;93.4
392;20230125010000;UEB;70;24.5;31.7;3;0;-2.4;-2.6;-2.3;-3.3;93.6
392;20230125020000;UEB;68;23.8;35.6;3;0;-2.5;-2.7;-2.1;-3.2;95.0
392;20230125030000;UEB;75;24.1;31.3;3;0;-2.6;-2.7;-2.5;-3.5;93.9
392;20230125040000;UEB;74;29.5;39.2;3;0;-2.8;-2.9;-2.7;-3.7;93.4
