station;termin;nat_abbr;dkl010z0;fkl010z0;fkl010z1;fu3010z0;fu3010z1;fve010z0;gre000z0;oli000z0;pp0qffs0;pp0qnhs0;ppz700s0;ppz850s0;prestas0;pva200s0;rre150z0;sre000z0;tde200s0;tre005s0;tre200s0;ure200s0;wcc006s1
75;20230302162000;BAS;313;1.9;3.0;6.8;10.8;1.8;74;243;1019.2;1018.2;;;980.5;5.5;0.0;0;-1.4;4.3;5.0;63.2;
75;20230302163000;BAS;324;1.2;2.1;4.3;7.6;1.1;59;242;1019.4;1018.3;;;980.6;5.5;0.0;0;-1.3;3.8;4.9;64.0;
75;20230302164000;BAS;316;1.0;2.1;3.6;7.6;1.0;40;242;1019.5;1018.4;;;980.7;5.5;0.0;0;-1.5;2.8;4.8;63.8;
75;20230302165000;BAS;334;1.0;2.2;3.6;7.9;0.9;24;242;1019.5;1018.4;;;980.7;5.5;0.0;0;-1.4;1.3;4.6;65.2;
75;20230302170000;BAS;336;0.6;1.2;2.2;4.3;0.6;15;243;1019.6;1018.5;;;980.8;5.5;0.0;0;-1.4;0.1;4.5;65.7;
75;20230302171000;BAS;344;0.8;1.5;2.9;5.4;0.8;8;243;1019.8;1018.6;;;980.9;5.5;0.0;0;-1.3;-1.0;4.2;67.3;
75;20230302172000;BAS;351;0.7;1.8;2.5;6.5;0.7;3;243;1019.9;1018.7;;;981.0;5.6;0.0;0;-1.3;-1.1;4.2;67.4;
75;20230302173000;BAS;359;0.6;1.5;2.2;5.4;0.6;0;242;1020.0;1018.8;;;981.1;5.6;0.0;0;-1.2;-1.6;4.0;68.6;
75;20230302174000;BAS;14;0.7;1.5;2.5;5.4;0.7;0;242;1020.2;1018.9;;;981.2;5.5;0.0;0;-1.4;-2.4;3.5;70.1;
75;20230302175000;BAS;357;0.6;1.1;2.2;4.0;0.5;0;245;1020.3;1019.2;;;981.4;5.6;0.0;0;-1.3;-2.5;4.0;68.3;
75;20230302180000;BAS;334;0.8;1.3;2.9;4.7;0.8;0;255;1020.5;1019.3;;;981.5;5.5;0.0;0;-1.5;-2.7;3.4;70.4;
75;20230302181000;BAS;319;0.8;1.2;2.9;4.3;0.7;0;275;1020.6;1019.4;;;981.6;5.5;0.0;0;-1.5;-1.7;3.3;70.9;
75;20230302182000;BAS;295;0.5;1.1;1.8;4.0;0.5;0;291;1020.7;1019.5;;;981.7;5.6;0.0;0;-1.3;-1.0;3.2;72.4;
75;20230302183000;BAS;292;0.9;1.3;3.2;4.7;0.9;0;293;1020.7;1019.5;;;981.7;5.6;0.0;0;-1.2;0.0;3.4;71.8;
75;20230302184000;BAS;282;0.6;1.0;2.2;3.6;0.6;0;299;1020.8;1019.6;;;981.8;5.7;0.0;0;-1.0;0.8;3.5;72.1;
75;20230302185000;BAS;259;0.9;1.1;3.2;4.0;0.8;0;300;1020.9;1019.6;;;981.8;5.7;0.0;0;-0.9;1.5;3.0;75.3;
75;20230302190000;BAS;277;0.7;1.0;2.5;3.6;0.7;0;304;1021.0;1019.7;;;981.9;5.7;0.0;0;-0.9;1.6;3.0;75.6;
75;20230302191000;BAS;281;0.6;1.0;2.2;3.6;0.6;0;308;1021.1;1019.8;;;982.0;5.7;0.0;0;-0.9;2.0;3.2;74.5;
75;20230302192000;BAS;287;0.7;1.0;2.5;3.6;0.6;0;308;1021.2;1019.9;;;982.1;5.7;0.0;0;-1.0;2.2;3.2;74.1;
75;20230302193000;BAS;278;0.8;1.3;2.9;4.7;0.8;0;305;1021.2;1019.9;;;982.1;5.7;0.0;0;-0.8;2.2;3.2;74.8;
75;20230302194000;BAS;276;0.9;1.3;3.2;4.7;0.9;0;306;1021.1;1019.9;;;982.1;5.7;0.0;0;-1.0;2.3;3.3;73.2;
75;20230302195000;BAS;288;0.8;1.2;2.9;4.3;0.7;0;300;1021.1;1019.9;;;982.1;5.7;0.0;0;-1.0;2.1;3.4;72.7;
75;20230302200000;BAS;291;0.8;1.2;2.9;4.3;0.7;0;298;1021.2;1019.9;;;982.1;5.7;0.0;0;-1.0;1.7;2.9;75.6;
75;20230302201000;BAS;262;0.8;1.1;2.9;4.0;0.8;0;297;1021.3;1019.9;;;982.1;5.8;0.0;0;-0.7;1.6;2.6;78.9;
75;20230302202000;BAS;246;1.0;1.5;3.6;5.4;1.0;0;289;1021.3;1019.9;;;982.1;5.9;0.0;0;-0.5;1.5;2.2;82.2;
75;20230302203000;BAS;221;2.0;2.7;7.2;9.7;2.0;0;260;1021.5;1020.0;;;982.2;5.7;0.0;0;-0.9;0.7;1.7;83.0;
75;20230302204000;BAS;220;1.6;2.2;5.8;7.9;1.6;0;256;1021.6;1020.0;;;982.2;5.6;0.0;0;-1.2;0.3;0.9;85.7;
75;20230302205000;BAS;224;1.8;2.2;6.5;7.9;1.7;0;266;1021.6;1020.1;;;982.3;5.6;0.0;0;-1.3;0.1;1.5;81.8;
75;20230302210000;BAS;224;1.3;2.2;4.7;7.9;1.3;0;279;1021.7;1020.1;;;982.3;5.7;0.0;0;-1.0;0.2;0.9;87.2;
75;20230302211000;BAS;207;1.2;1.9;4.3;6.8;1.2;0;279;1021.7;1020.1;;;982.3;5.6;0.0;0;-1.2;-0.2;0.8;86.6;
75;20230302212000;BAS;196;1.3;1.9;4.7;6.8;1.2;0;292;1021.7;1020.2;;;982.4;5.7;0.0;0;-1.1;0.2;1.5;83.1;
75;20230302213000;BAS;219;1.7;2.3;6.1;8.3;1.7;0;301;1021.7;1020.2;;;982.4;5.6;0.0;0;-1.1;0.8;1.8;81.2;
75;20230302214000;BAS;216;1.8;2.2;6.5;7.9;1.8;0;306;1021.7;1020.2;;;982.4;5.7;0.0;0;-1.0;1.2;1.7;82.5;
75;20230302215000;BAS;217;2.0;2.6;7.2;9.4;2.0;0;307;1021.6;1020.1;;;982.3;5.7;0.0;0;-0.9;1.3;1.6;83.4;
75;20230302220000;BAS;217;1.9;2.4;6.8;8.6;1.9;0;307;1021.5;1020.0;;;982.2;5.7;0.0;0;-0.9;1.4;1.8;82.2;
75;20230302221000;BAS;222;2.3;2.8;8.3;10.1;2.3;0;306;1021.4;1019.9;;;982.1;5.7;0.0;0;-1.0;1.4;1.8;81.8;
75;20230302222000;BAS;224;2.2;2.7;7.9;9.7;2.2;0;307;1021.4;1019.9;;;982.1;5.7;0.0;0;-0.9;1.5;1.8;82.0;
75;20230302223000;BAS;223;2.1;2.6;7.6;9.4;2.1;0;308;1021.4;1019.9;;;982.1;5.6;0.0;0;-1.1;1.5;1.7;81.8;
75;20230302224000;BAS;213;2.2;3.2;7.9;11.5;2.2;0;309;1021.4;1019.9;;;982.1;5.7;0.0;0;-1.0;1.4;1.7;82.4;
75;20230302225000;BAS;213;2.1;2.9;7.6;10.4;2.0;0;309;1021.4;1019.9;;;982.1;5.7;0.0;0;-0.8;1.3;1.5;84.4;
75;20230302230000;BAS;218;2.1;2.6;7.6;9.4;2.1;0;309;1021.4;1019.9;;;982.1;5.7;0.0;0;-0.9;1.3;1.5;83.8;
75;20230302231000;BAS;224;1.9;2.5;6.8;9.0;1.9;0;308;1021.3;1019.8;;;982.0;5.7;0.0;0;-0.9;1.3;1.6;83.5;
75;20230302232000;BAS;219;2.3;3.0;8.3;10.8;2.3;0;303;1021.2;1019.7;;;981.9;5.8;0.0;0;-0.7;1.3;1.5;85.1;
75;20230302233000;BAS;185;1.2;2.6;4.3;9.4;1.1;0;299;1021.1;1019.7;;;981.9;5.6;0.0;0;-1.1;1.2;1.9;80.5;
75;20230302234000;BAS;202;2.1;2.7;7.6;9.7;2.1;0;297;1021.2;1019.7;;;981.9;5.7;0.0;0;-1.1;1.1;1.5;83.1;
75;20230302235000;BAS;214;1.9;2.4;6.8;8.6;1.9;0;286;1021.1;1019.6;;;981.8;5.6;0.0;0;-1.3;0.9;1.3;83.0;
75;20230303000000;BAS;224;1.9;2.3;6.8;8.3;1.9;0;268;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.4;0.3;1.1;83.5;
75;20230303001000;BAS;224;1.5;2.5;5.4;9.0;1.5;0;260;1021.0;1019.4;;;981.6;5.5;0.0;0;-1.4;-0.3;0.8;85.0;
75;20230303002000;BAS;227;1.8;2.7;6.5;9.7;1.8;0;275;1021.0;1019.4;;;981.6;5.5;0.0;0;-1.5;-0.1;0.6;86.0;
75;20230303003000;BAS;211;1.1;1.7;4.0;6.1;1.1;0;294;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.3;0.1;1.1;83.8;
75;20230303004000;BAS;213;0.9;1.6;3.2;5.8;0.9;0;292;1021.1;1019.5;;;981.7;5.6;0.0;0;-1.1;0.2;0.8;86.8;
75;20230303005000;BAS;232;1.2;1.9;4.3;6.8;1.2;0;292;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.3;0.2;0.8;85.5;
75;20230303010000;BAS;225;1.7;2.4;6.1;8.6;1.7;0;300;1021.1;1019.5;;;981.7;5.6;0.0;0;-1.3;0.4;1.0;84.7;
75;20230303011000;BAS;220;2.0;2.5;7.2;9.0;2.0;0;299;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.4;0.6;0.9;84.3;
75;20230303012000;BAS;225;2.1;3.1;7.6;11.2;2.1;0;304;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.5;0.6;0.9;83.9;
75;20230303013000;BAS;219;1.9;2.4;6.8;8.6;1.9;0;304;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.5;0.7;0.9;84.2;
75;20230303014000;BAS;222;1.8;2.2;6.5;7.9;1.7;0;303;1021.0;1019.4;;;981.6;5.5;0.0;0;-1.5;0.6;0.8;84.5;
75;20230303015000;BAS;314;0.6;1.4;2.2;5.0;0.5;0;305;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.5;0.6;1.1;82.7;
75;20230303020000;BAS;236;1.2;1.9;4.3;6.8;1.1;0;308;1021.1;1019.5;;;981.7;5.6;0.0;0;-1.3;0.7;0.9;85.2;
75;20230303021000;BAS;234;1.6;2.1;5.8;7.6;1.6;0;308;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.4;0.8;1.0;84.1;
75;20230303022000;BAS;223;1.6;2.4;5.8;8.6;1.6;0;308;1021.0;1019.4;;;981.6;5.6;0.0;0;-1.3;0.7;0.8;85.8;
75;20230303023000;BAS;237;1.2;1.6;4.3;5.8;1.2;0;309;1021.1;1019.5;;;981.7;5.5;0.0;0;-1.4;0.7;0.9;84.7;
75;20230303024000;BAS;243;1.4;1.9;5.0;6.8;1.3;0;309;1021.2;1019.6;;;981.8;5.5;0.0;0;-1.5;0.8;0.9;83.7;
75;20230303025000;BAS;219;1.4;1.9;5.0;6.8;1.4;0;309;1021.1;1019.5;;;981.7;5.6;0.0;0;-1.2;0.7;0.9;86.1;
75;20230303030000;BAS;204;1.4;2.3;5.0;8.3;1.4;0;309;1021.1;1019.5;;;981.7;5.7;0.0;0;-1.0;0.8;0.9;87.2;
75;20230303031000;BAS;216;1.1;1.4;4.0;5.0;1.1;0;310;1021.0;1019.5;;;981.7;5.6;0.0;0;-1.1;0.9;1.2;84.4;
75;20230303032000;BAS;208;1.2;1.6;4.3;5.8;1.2;0;310;1021.0;1019.5;;;981.7;5.7;0.0;0;-1.0;0.9;1.2;85.4;
75;20230303033000;BAS;216;1.0;1.5;3.6;5.4;1.0;0;310;1020.9;1019.4;;;981.6;5.7;0.0;0;-1.0;1.0;1.3;84.8;
75;20230303034000;BAS;240;1.0;1.5;3.6;5.4;1.0;0;310;1021.0;1019.4;;;981.6;5.6;0.0;0;-1.2;1.0;1.1;84.5;
75;20230303035000;BAS;244;0.9;1.2;3.2;4.3;0.8;0;310;1021.0;1019.4;;;981.6;5.5;0.0;0;-1.5;0.9;1.0;83.6;
75;20230303040000;BAS;234;0.9;1.4;3.2;5.0;0.9;0;309;1021.1;1019.5;;;981.7;5.6;0.0;0;-1.3;0.8;0.9;85.4;
75;20230303041000;BAS;229;0.9;1.2;3.2;4.3;0.9;0;309;1021.1;1019.5;;;981.7;5.6;0.0;0;-1.2;0.8;0.9;85.9;
75;20230303042000;BAS;253;0.5;0.9;1.8;3.2;0.5;0;310;1021.1;1019.5;;;981.7;5.6;0.0;0;-1.2;0.8;1.1;84.9;
75;20230303043000;BAS;260;0.2;0.5;0.7;1.8;0.2;0;310;1021.0;1019.5;;;981.7;5.7;0.0;0;-1.0;0.9;1.2;85.3;
75;20230303044000;BAS;229;0.4;0.7;1.4;2.5;0.4;0;310;1021.0;1019.5;;;981.7;5.8;0.0;0;-0.7;0.9;1.2;87.3;
75;20230303045000;BAS;254;0.3;0.5;1.1;1.8;0.3;0;310;1021.1;1019.6;;;981.8;5.7;0.0;0;-0.9;1.0;1.3;85.2;
75;20230303050000;BAS;257;0.5;0.8;1.8;2.9;0.4;0;310;1021.1;1019.6;;;981.8;5.7;0.0;0;-0.9;1.1;1.4;84.8;
75;20230303051000;BAS;216;0.9;1.1;3.2;4.0;0.9;0;310;1021.1;1019.6;;;981.8;5.9;0.0;0;-0.4;1.1;1.3;88.5;
75;20230303052000;BAS;218;0.9;1.0;3.2;3.6;0.9;0;310;1021.2;1019.7;;;981.9;6.0;0.0;0;-0.3;1.1;1.3;88.9;
75;20230303053000;BAS;238;0.9;1.1;3.2;4.0;0.9;0;310;1021.2;1019.7;;;981.9;5.8;0.0;0;-0.7;1.2;1.5;85.2;
75;20230303054000;BAS;210;1.0;1.4;3.6;5.0;1.0;0;310;1021.2;1019.7;;;981.9;5.9;0.0;0;-0.5;1.2;1.3;87.9;
75;20230303055000;BAS;196;1.3;1.9;4.7;6.8;1.3;0;310;1021.3;1019.8;;;982.0;5.9;0.0;0;-0.5;1.2;1.4;86.9;
75;20230303060000;BAS;215;1.4;1.8;5.0;6.5;1.4;0;309;1021.5;1019.9;;;982.1;5.8;0.0;0;-0.7;1.1;1.2;86.9;
75;20230303061000;BAS;220;1.4;1.9;5.0;6.8;1.4;1;309;1021.5;1019.9;;;982.1;5.8;0.0;0;-0.8;1.0;1.2;86.4;
75;20230303062000;BAS;229;1.2;1.7;4.3;6.1;1.2;2;309;1021.6;1020.0;;;982.2;5.7;0.0;0;-0.9;1.1;1.2;85.7;
75;20230303063000;BAS;220;1.2;1.5;4.3;5.4;1.2;6;309;1021.6;1020.0;;;982.2;5.8;0.0;0;-0.7;1.1;1.3;86.7;
75;20230303064000;BAS;225;0.8;1.3;2.9;4.7;0.8;8;309;1021.6;1020.1;;;982.3;5.8;0.0;0;-0.6;1.2;1.4;86.2;
75;20230303065000;BAS;221;0.9;1.2;3.2;4.3;0.9;13;310;1021.8;1020.3;;;982.5;6.0;0.0;0;-0.3;1.4;1.5;87.5;
75;20230303070000;BAS;211;1.3;1.6;4.7;5.8;1.3;21;310;1021.9;1020.4;;;982.6;5.9;0.0;0;-0.4;1.5;1.8;85.0;
75;20230303071000;BAS;216;1.1;1.4;4.0;5.0;1.1;29;310;1022.0;1020.5;;;982.7;5.9;0.0;0;-0.5;1.8;1.8;84.8;
75;20230303072000;BAS;222;1.0;1.3;3.6;4.7;1.0;39;309;1022.0;1020.5;;;982.7;5.9;0.0;0;-0.5;2.0;2.0;83.5;
75;20230303073000;BAS;258;0.5;0.9;1.8;3.2;0.5;51;311;1022.0;1020.6;;;982.8;5.8;0.0;0;-0.6;2.3;2.2;81.7;
75;20230303074000;BAS;231;0.3;0.6;1.1;2.2;0.3;75;311;1022.1;1020.7;;;982.9;5.8;0.0;0;-0.7;2.8;2.3;80.6;
75;20230303075000;BAS;266;0.4;0.9;1.4;3.2;0.4;82;310;1022.1;1020.7;;;982.9;6.0;0.0;0;-0.3;3.2;2.7;80.3;
75;20230303080000;BAS;304;0.7;1.3;2.5;4.7;0.7;100;308;1022.2;1020.8;;;983.0;5.9;0.0;0;-0.4;3.8;2.6;80.7;
75;20230303081000;BAS;308;0.7;1.1;2.5;4.0;0.6;121;306;1022.3;1020.9;;;983.1;5.9;0.0;0;-0.5;4.1;2.7;79.3;
75;20230303082000;BAS;322;0.8;1.4;2.9;5.0;0.7;130;306;1022.2;1020.9;;;983.1;5.9;0.0;0;-0.4;4.5;3.0;78.2;
75;20230303083000;BAS;315;0.9;1.9;3.2;6.8;0.8;131;308;1022.2;1020.9;;;983.1;5.9;0.0;0;-0.5;4.7;3.0;77.9;
75;20230303084000;BAS;302;0.9;1.6;3.2;5.8;0.8;168;305;1022.2;1020.9;;;983.1;5.9;0.0;0;-0.5;4.9;3.1;77.3;
75;20230303085000;BAS;327;0.7;1.2;2.5;4.3;0.6;193;299;1022.2;1020.9;;;983.1;5.9;0.0;0;-0.5;5.5;3.2;76.7;
75;20230303090000;BAS;330;0.8;1.7;2.9;6.1;0.8;197;303;1022.2;1020.9;;;983.1;5.9;0.0;0;-0.5;6.0;3.3;76.1;
75;20230303091000;BAS;336;0.4;1.2;1.4;4.3;0.4;230;299;1022.1;1020.9;;;983.1;6.1;0.0;0;-0.1;6.5;4.0;74.5;
75;20230303092000;BAS;277;0.6;1.6;2.2;5.8;0.5;228;301;1022.1;1020.9;;;983.1;5.9;0.0;0;-0.5;6.5;3.7;73.8;
75;20230303093000;BAS;0;0.3;0.7;1.1;2.5;0.0;213;307;1022.2;1021.0;;;983.2;5.8;0.0;0;-0.6;6.5;3.7;73.4;
75;20230303094000;BAS;197;0.6;1.3;2.2;4.7;0.5;241;305;1022.3;1021.1;;;983.3;6.0;0.0;0;-0.2;6.6;4.1;73.3;
75;20230303095000;BAS;259;0.5;1.4;1.8;5.0;0.5;291;297;1022.2;1021.0;;;983.2;5.9;0.0;0;-0.6;7.0;4.1;71.6;
75;20230303100000;BAS;238;0.5;0.9;1.8;3.2;0.4;267;282;1022.2;1021.0;;;983.2;5.8;0.0;0;-0.6;6.8;4.2;70.8;
75;20230303101000;BAS;135;0.4;0.9;1.4;3.2;0.1;338;260;1022.1;1021.0;;;983.2;5.9;0.0;1;-0.4;7.7;4.4;71.0;
75;20230303102000;BAS;153;0.4;1.0;1.4;3.6;0.4;427;254;1022.2;1021.1;;;983.3;6.0;0.0;5;-0.1;9.0;4.8;70.3;
75;20230303103000;BAS;192;0.7;1.8;2.5;6.5;0.6;430;254;1022.1;1021.1;;;983.3;6.1;0.0;6;0.0;9.9;5.0;69.9;
75;20230303104000;BAS;112;1.2;2.0;4.3;7.2;0.9;314;266;1022.1;1021.1;;;983.3;5.9;0.0;0;-0.5;8.7;5.0;67.3;
75;20230303105000;BAS;99;1.0;2.0;3.6;7.2;1.0;314;270;1022.1;1021.1;;;983.3;5.8;0.0;0;-0.6;8.5;5.3;65.7;
75;20230303110000;BAS;36;0.7;2.0;2.5;7.2;0.6;355;281;1022.1;1021.2;;;983.4;5.9;0.0;0;-0.5;9.1;5.7;64.1;
75;20230303111000;BAS;44;0.7;1.7;2.5;6.1;0.6;403;276;1022.1;1021.1;;;983.3;5.8;0.0;2;-0.7;10.0;5.3;65.0;
75;20230303112000;BAS;190;0.9;1.9;3.2;6.8;0.8;552;262;1021.9;1021.0;;;983.2;6.0;0.0;8;-0.3;11.3;5.9;64.3;
75;20230303113000;BAS;212;1.1;2.2;4.0;7.9;1.0;554;256;1021.9;1021.0;;;983.2;6.2;0.0;9;0.2;11.7;6.3;64.7;
75;20230303114000;BAS;155;0.6;1.9;2.2;6.8;0.5;597;254;1021.7;1020.9;;;983.1;6.3;0.0;10;0.5;12.6;6.9;63.8;
75;20230303115000;BAS;189;1.1;2.4;4.0;8.6;1.0;560;262;1021.5;1020.8;;;983.0;6.4;0.0;8;0.6;12.7;7.0;63.9;
75;20230303120000;BAS;253;1.0;2.1;3.6;7.6;0.8;431;287;1021.6;1020.8;;;983.0;6.1;0.0;0;-0.1;12.2;6.6;62.2;
75;20230303121000;BAS;341;1.6;3.2;5.8;11.5;1.4;516;281;1021.4;1020.7;;;982.9;6.2;0.0;5;0.1;13.0;7.2;60.6;
75;20230303122000;BAS;346;1.8;4.2;6.5;15.1;1.7;566;256;1021.3;1020.6;;;982.8;6.2;0.0;10;0.2;14.5;7.0;61.8;
75;20230303123000;BAS;317;2.0;5.2;7.2;18.7;1.8;532;252;1021.2;1020.5;;;982.7;6.1;0.0;10;0.1;14.2;7.3;60.0;
75;20230303124000;BAS;309;1.8;3.3;6.5;11.9;1.7;533;253;1021.2;1020.5;;;982.7;6.1;0.0;10;-0.1;14.0;7.0;60.6;
75;20230303125000;BAS;288;2.0;4.0;7.2;14.4;1.9;523;253;1020.9;1020.3;;;982.5;6.4;0.0;10;0.6;12.8;7.6;61.0;
75;20230303130000;BAS;310;2.2;4.2;7.9;15.1;2.1;517;253;1020.8;1020.2;;;982.4;6.3;0.0;10;0.4;13.8;7.7;59.7;
75;20230303131000;BAS;298;1.2;3.3;4.3;11.9;1.0;515;253;1021.0;1020.3;;;982.5;6.2;0.0;10;0.1;13.6;7.5;59.5;
75;20230303132000;BAS;330;1.9;3.9;6.8;14.0;1.8;497;253;1020.8;1020.2;;;982.4;6.1;0.0;10;0.0;13.9;7.5;59.0;
75;20230303133000;BAS;316;2.0;3.8;7.2;13.7;1.9;476;253;1020.7;1020.2;;;982.4;6.3;0.0;10;0.4;14.2;8.2;57.9;
75;20230303134000;BAS;303;1.8;3.9;6.5;14.0;1.6;458;253;1020.9;1020.2;;;982.4;6.1;0.0;10;-0.1;13.5;7.4;58.8;
75;20230303135000;BAS;334;2.0;5.3;7.2;19.1;1.7;450;254;1020.7;1020.1;;;982.3;6.2;0.0;10;0.2;13.4;8.0;57.8;
75;20230303140000;BAS;322;1.7;3.7;6.1;13.3;1.4;434;254;1020.7;1020.1;;;982.3;6.2;0.0;10;0.2;13.2;7.9;58.2;
75;20230303141000;BAS;340;1.8;3.8;6.5;13.7;1.6;408;253;1020.7;1020.1;;;982.3;6.2;0.0;10;0.1;13.1;7.7;58.7;
75;20230303142000;BAS;328;2.2;3.9;7.9;14.0;2.1;385;253;1020.7;1020.1;;;982.3;6.1;0.0;10;0.1;13.3;7.6;58.8;
75;20230303143000;BAS;299;1.9;4.1;6.8;14.8;1.7;358;255;1020.7;1020.1;;;982.3;6.2;0.0;10;0.3;12.3;7.8;58.9;
75;20230303144000;BAS;310;2.2;4.5;7.9;16.2;2.1;351;259;1020.7;1020.1;;;982.3;6.2;0.0;10;0.2;11.9;7.8;58.6;
75;20230303145000;BAS;313;2.2;3.8;7.9;13.7;2.0;324;281;1020.7;1020.1;;;982.3;6.1;0.0;2;0.0;11.6;7.7;58.2;
75;20230303150000;BAS;327;1.8;4.4;6.5;15.8;1.6;179;289;1020.7;1020.0;;;982.2;6.1;0.0;0;0.0;9.9;7.4;59.5;
75;20230303151000;BAS;298;1.8;3.4;6.5;12.2;1.6;149;286;1020.5;1019.9;;;982.1;6.2;0.0;0;0.2;8.5;7.5;60.0;
75;20230303152000;BAS;306;1.7;3.6;6.1;13.0;1.7;173;288;1020.6;1019.9;;;982.1;6.2;0.0;0;0.2;8.5;7.4;60.4;
75;20230303153000;BAS;334;1.4;2.7;5.0;9.7;1.3;128;274;1020.6;1019.9;;;982.1;6.3;0.0;0;0.4;8.3;7.3;61.4;
75;20230303154000;BAS;305;1.8;3.0;6.5;10.8;1.7;133;271;1020.7;1020.0;;;982.2;6.3;0.0;0;0.4;7.6;7.2;62.0;
75;20230303155000;BAS;310;1.9;3.2;6.8;11.5;1.9;98;273;1020.7;1020.0;;;982.2;6.3;0.0;0;0.5;7.3;7.1;62.7;
75;20230303160000;BAS;314;1.9;3.2;6.8;11.5;1.8;78;297;1020.8;1020.1;;;982.3;6.2;0.0;0;0.1;6.9;6.9;62.0;
75;20230303161000;BAS;314;1.4;3.0;5.0;10.8;1.3;55;300;1020.7;1020.0;;;982.2;6.3;0.0;0;0.5;6.6;6.9;63.5;
75;20230303162000;BAS;313;1.5;2.7;5.4;9.7;1.4;59;302;1020.7;1020.0;;;982.2;6.3;0.0;0;0.4;6.4;6.8;63.6;
75;20230303163000;BAS;313;2.3;4.2;8.3;15.1;2.2;43;311;1020.9;1020.1;;;982.3;6.3;0.0;0;0.4;6.4;6.7;64.0;
75;20230303164000;BAS;317;1.9;3.9;6.8;14.0;1.8;30;314;1021.0;1020.2;;;982.4;6.3;0.0;0;0.4;6.2;6.7;64.3;
75;20230303165000;BAS;315;2.2;3.7;7.9;13.3;2.1;19;313;1021.2;1020.4;;;982.6;6.2;0.0;0;0.3;6.0;6.6;63.9;
75;20230303170000;BAS;312;2.1;3.9;7.6;14.0;2.0;13;309;1021.3;1020.5;;;982.7;6.3;0.0;0;0.3;5.7;6.5;64.7;
75;20230303171000;BAS;313;2.0;3.3;7.2;11.9;1.9;6;315;1021.4;1020.6;;;982.8;6.2;0.0;0;0.2;5.6;6.5;64.0;
75;20230303172000;BAS;321;1.8;3.5;6.5;12.6;1.7;3;317;1021.5;1020.7;;;982.9;6.2;0.0;0;0.3;5.5;6.5;64.5;
75;20230303173000;BAS;332;1.7;3.4;6.1;12.2;1.5;1;317;1021.6;1020.8;;;983.0;6.3;0.0;0;0.3;5.4;6.5;64.7;
75;20230303174000;BAS;319;1.5;3.2;5.4;11.5;1.4;0;310;1021.8;1021.0;;;983.2;6.3;0.0;0;0.3;5.3;6.4;65.1;
75;20230303175000;BAS;315;1.8;3.1;6.5;11.2;1.7;0;287;1022.0;1021.1;;;983.3;6.2;0.0;0;0.3;4.7;6.3;65.3;
75;20230303180000;BAS;307;1.6;3.0;5.8;10.8;1.5;0;269;1022.1;1021.2;;;983.4;6.3;0.0;0;0.4;3.7;6.2;66.1;
75;20230303181000;BAS;288;1.3;2.6;4.7;9.4;1.2;0;258;1022.2;1021.3;;;983.5;6.2;0.0;0;0.1;3.0;5.9;66.4;
75;20230303182000;BAS;278;1.1;2.7;4.0;9.7;1.0;0;256;1022.2;1021.3;;;983.5;6.2;0.0;0;0.2;2.7;5.8;67.0;
75;20230303183000;BAS;260;1.3;1.8;4.7;6.5;1.2;0;266;1022.5;1021.4;;;983.6;6.2;0.0;0;0.1;2.7;5.0;70.8;
75;20230303184000;BAS;233;1.5;2.0;5.4;7.2;1.5;0;272;1022.6;1021.5;;;983.7;6.2;0.0;0;0.2;2.6;4.6;73.1;
75;20230303185000;BAS;222;1.6;2.4;5.8;8.6;1.6;0;278;1022.7;1021.5;;;983.7;6.2;0.0;0;0.2;2.6;3.9;76.7;
75;20230303190000;BAS;212;2.3;3.1;8.3;11.2;2.3;0;278;1022.7;1021.5;;;983.7;6.3;0.0;0;0.5;2.8;4.0;77.9;
75;20230303191000;BAS;210;2.6;3.1;9.4;11.2;2.6;0;264;1022.9;1021.6;;;983.8;6.3;0.0;0;0.3;2.3;3.5;79.7;
75;20230303192000;BAS;210;2.5;2.9;9.0;10.4;2.4;0;262;1023.1;1021.7;;;983.9;6.2;0.0;0;0.1;1.9;3.1;80.7;
75;20230303193000;BAS;206;2.5;3.1;9.0;11.2;2.4;0;265;1023.1;1021.7;;;983.9;6.2;0.0;0;0.2;1.6;3.0;81.7;
75;20230303194000;BAS;204;2.4;2.8;8.6;10.1;2.4;0;260;1023.1;1021.8;;;984.0;6.1;0.0;0;0.0;1.8;3.3;79.1;
75;20230303195000;BAS;221;2.1;2.9;7.6;10.4;2.1;0;254;1023.1;1021.8;;;984.0;6.1;0.0;0;0.1;1.8;3.5;78.1;
75;20230303200000;BAS;217;1.7;2.3;6.1;8.3;1.7;0;264;1023.3;1021.9;;;984.1;6.0;0.0;0;-0.1;1.5;3.1;79.2;
75;20230303201000;BAS;211;2.1;2.6;7.6;9.4;2.1;0;274;1023.2;1021.9;;;984.1;6.1;0.0;0;0.1;1.7;3.2;80.0;
75;20230303202000;BAS;209;2.1;2.8;7.6;10.1;2.1;0;265;1023.3;1022.0;;;984.2;6.2;0.0;0;0.2;1.9;3.5;78.9;
